ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
02.08.2023,01.08.2023,20,02.08.2023,07,12100103,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,22.06.2023,22,23.06.2023,18,02500726,879,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.08.2023,21,02.08.2023,07,07400720,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.02.2023,00,01.02.2023,00,05100206,250,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.08.2023,17,02.08.2023,07,04501151,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.08.2023,08,01.08.2023,11,08100521,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,31.07.2023,17,02.08.2023,10,04501151,1265,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,31.07.2023,09,02.08.2023,12,04501151,687,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.08.2023,00,02.08.2023,17,09300920,1394,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,25.07.2023,00,26.07.2023,11,02300418,2560,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.08.2023,07,01.08.2023,16,11300725,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.08.2023,08,02.08.2023,09,10400939,987,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,01.08.2023,20,02.08.2023,08,03200308,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.08.2023,31.07.2023,18,02.08.2023,10,10100315,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,23.07.2023,17,23.07.2023,19,08100415,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,18,31.07.2023,21,05300840,530,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,24.07.2023,12,26.07.2023,13,12400721,570,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,07,31.07.2023,18,09401433,3233,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,22.07.2023,16,24.07.2023,17,02200207,399,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,16,01.08.2023,07,10100206,5084,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
01.08.2023,31.07.2023,08,31.07.2023,12,01401043,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,20,31.07.2023,10,05100313,660,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,25.06.2023,23,26.06.2023,09,01100308,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,18,31.07.2023,22,02500834,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,26.07.2023,10,26.07.2023,20,01401045,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,17,01.08.2023,16,02400625,1439,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,15,01.08.2023,17,02100106,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,21.06.2023,23,22.06.2023,09,01200624,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,04.07.2023,09,04.07.2023,15,01100308,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,09,30.07.2023,18,03400723,855,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,10,31.07.2023,20,03400723,580,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,24.07.2023,23,25.07.2023,08,08100312,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,16,31.07.2023,19,12100205,1569,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,18,01.08.2023,20,04300621,978,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,09,31.07.2023,18,12500927,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,18,01.08.2023,00,08100416,1414,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,18,01.08.2023,16,02500836,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,28.07.2023,18,30.07.2023,20,09200819,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,10.07.2023,15,10.07.2023,15,12400720,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,20,01.08.2023,10,05200629,980,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,11,01.08.2023,09,01200629,50,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,19.07.2023,10,20.07.2023,20,07200414,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,17,01.08.2023,19,02500726,1684,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,26.07.2023,14,27.07.2023,10,01100311,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,14,01.08.2023,10,01401047,1299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,09,01.08.2023,20,01400938,240,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,19,31.07.2023,11,03400618,460,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,21,01.08.2023,09,04501043,6940,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,22,01.08.2023,11,05200629,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,19,01.08.2023,11,02400623,3500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,19,31.07.2023,15,01100101,700,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
01.08.2023,29.07.2023,11,29.07.2023,19,01100312,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,13.07.2023,10,13.07.2023,17,01100309,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,19,31.07.2023,22,02200207,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,23.07.2023,23,26.07.2023,15,02300419,1250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,22.06.2023,18,23.06.2023,10,01100103,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,13,01.08.2023,11,03300412,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,21,01.08.2023,22,04300622,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,16,01.08.2023,05,09300923,1899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,14,01.08.2023,08,06200315,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,18,31.07.2023,07,06100103,1349,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,21,01.08.2023,07,05200629,2004,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,06,31.07.2023,18,02400623,980,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,29.07.2023,12,01.08.2023,09,03400831,512,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,21,01.08.2023,08,05100313,1423,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,13.02.2023,01,13.02.2023,23,02300418,400,Nein,Rennrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
01.08.2023,29.07.2023,11,30.07.2023,22,01401047,900,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
01.08.2023,04.07.2023,14,06.07.2023,18,02500727,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,18,01.08.2023,19,03601245,1447,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,19,31.07.2023,21,04501149,515,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,28.07.2023,02,28.07.2023,12,02200210,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,28.07.2023,08,28.07.2023,15,03400619,740,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,29.07.2023,14,31.07.2023,14,04300517,770,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,18,01.08.2023,15,12601235,5300,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
01.08.2023,31.07.2023,20,01.08.2023,16,12100101,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,15,30.07.2023,18,01100416,2209,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,16.06.2023,21,17.06.2023,02,02500835,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,08,01.08.2023,14,07501032,3264,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,08,01.08.2023,17,07200412,389,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,28.07.2023,07,28.07.2023,18,10300734,859,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,17,31.07.2023,20,11501341,799,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,30.07.2023,18,31.07.2023,07,06100103,2999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,31.07.2023,18,01.08.2023,16,01100104,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.08.2023,01.08.2023,15,01.08.2023,15,01200522,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
01.08.2023,29.07.2023,17,30.07.2023,19,12100205,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,17,30.07.2023,11,03601243,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,28.07.2023,19,30.07.2023,15,08401246,1369,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,22,31.07.2023,10,04501152,1850,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,17,31.07.2023,07,06100103,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,21.07.2023,16,21.07.2023,16,02500835,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,04.05.2023,07,04.05.2023,15,06400838,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,14,30.07.2023,16,04300416,1100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,16,30.07.2023,22,01401047,1180,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,28.07.2023,11,31.07.2023,06,05100312,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,12,31.07.2023,16,01100415,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,14.07.2023,12,14.07.2023,22,01200628,411,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,06,31.07.2023,10,03400620,1060,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,17,30.07.2023,21,09100407,5000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,26.07.2023,22,27.07.2023,08,04501147,1300,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,19,29.07.2023,23,02500727,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,16,31.07.2023,05,07300515,1572,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
31.07.2023,29.07.2023,22,30.07.2023,10,06400840,406,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,20,30.07.2023,13,01400937,515,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,00,30.07.2023,12,02300315,1090,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,31.07.2023,00,31.07.2023,11,07100103,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
31.07.2023,26.07.2023,20,28.07.2023,08,04500937,1499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,09,30.07.2023,19,04501151,511,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,22,31.07.2023,15,09502042,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,21,31.07.2023,11,04300619,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,28.07.2023,18,30.07.2023,20,09200819,999,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
31.07.2023,31.07.2023,13,31.07.2023,17,01100308,2103,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,28.07.2023,12,29.07.2023,10,09502043,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,23,31.07.2023,11,06200311,3000,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
31.07.2023,31.07.2023,12,31.07.2023,12,04100102,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,15,31.07.2023,11,08100312,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,18,31.07.2023,12,09100101,899,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
31.07.2023,29.07.2023,17,30.07.2023,06,03300412,538,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,31.07.2023,15,31.07.2023,15,08100415,180,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
31.07.2023,27.07.2023,16,28.07.2023,10,01300730,284,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,15,30.07.2023,10,07200411,3438,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,18,30.07.2023,19,02200211,1389,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,31.07.2023,13,31.07.2023,17,01100312,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,01.07.2023,21,02.07.2023,07,10400835,800,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,10,31.07.2023,07,11100205,4000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,28.07.2023,22,31.07.2023,09,02300418,280,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,18,30.07.2023,19,02200211,950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,08,30.07.2023,22,09501737,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,21,31.07.2023,08,03500932,2199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,23,30.07.2023,06,09200613,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,03.03.2023,19,04.03.2023,09,03701554,690,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,26.07.2023,19,27.07.2023,16,02300418,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,08,29.07.2023,11,09200613,280,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,31.07.2023,08,31.07.2023,08,01100310,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,08,30.07.2023,22,04400830,699,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,30.07.2023,20,30.07.2023,23,03601347,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,29.07.2023,12,30.07.2023,08,01300835,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,31.07.2023,14,31.07.2023,14,01100312,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,31.07.2023,13,31.07.2023,14,02400522,1206,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,28.07.2023,17,29.07.2023,16,01100103,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,26.07.2023,16,27.07.2023,11,01300731,733,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,31.07.2023,13,31.07.2023,14,01300733,3049,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.07.2023,26.07.2023,19,27.07.2023,16,02300418,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,19,30.07.2023,10,01300834,750,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,18,29.07.2023,23,09501939,1935,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,17,29.07.2023,20,05300840,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,19,30.07.2023,10,07100102,1871,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,28.07.2023,14,30.07.2023,10,07300619,1035,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
30.07.2023,29.07.2023,18,30.07.2023,02,12100102,938,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,28.07.2023,18,29.07.2023,09,03601452,869,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
30.07.2023,29.07.2023,17,29.07.2023,22,08100310,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,30.07.2023,17,30.07.2023,20,02200207,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,28.07.2023,17,30.07.2023,15,03400723,100,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,30.07.2023,15,30.07.2023,18,01100416,630,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,28.07.2023,19,30.07.2023,18,01401048,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,16,30.07.2023,09,01401048,1073,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,23,30.07.2023,15,03601348,660,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,18.06.2023,14,18.06.2023,16,01300733,1279,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,30.07.2023,21,30.07.2023,21,10200418,5890,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
30.07.2023,29.07.2023,16,30.07.2023,00,09501838,530,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,18,30.07.2023,09,08300934,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,21,30.07.2023,13,10100313,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,10.06.2023,14,10.06.2023,16,02500834,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,27.07.2023,12,30.07.2023,12,02400623,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,17,30.07.2023,11,02200212,3299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,27.07.2023,15,27.07.2023,17,05100316,576,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
30.07.2023,29.07.2023,17,30.07.2023,19,03400723,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
